num,lib name,part,desc
5282,pwr_switching_buck_hv.SchLib,VREG_LM61460_VQFNHR16,"REG, Switching, Buck, 6A, ADJ, 2.2MHz, 3~36VIN, VQFN-HR-16"
5283,pwr_switching_buck_hv.SchLib,VREG_TPS54561_WSON10,"REG, Switching, Buck, 5A, ADJ, 0.1~2.5MHz, 4.5~60VIN, WSON-10"
5284,pwr_switching_buck_hv.SchLib,VREG_TPS54541_WSON10,"REG, Switching, Buck, 5A, ADJ, 0.1~2.5MHz, 4.5~42VIN, WSON-10"
5285,pwr_switching_buck_hv.SchLib,VREG_TPS54361_WSON10,"REG, Switching, Buck, 3.5A, ADJ, 0.1~2.5MHz, 4.5~60VIN, WSON-10"
5286,pwr_switching_buck_hv.SchLib,VREG_TPS54341_WSON10,"REG, Switching, Buck, 3.5A, ADJ, 0.1~2.5MHz, 4.5~42VIN, WSON-10"
5287,pwr_switching_buck_hv.SchLib,VREG_TPS54260_VSON10,"REG, Switching, Buck, 2.5A, ADJ, 0.1~2.5MHz, 3.5~60VIN, HVSSOP-10"
5288,pwr_switching_buck_hv.SchLib,VREG_TPS54260_SSOP10,"REG, Switching, Buck, 2.5A, ADJ, 0.1~2.5MHz, 3.5~60VIN, HVSSOP-10"
5289,pwr_switching_buck_hv.SchLib,VREG_TPS54240_VSON10,"REG, Switching, Buck, 2.5A, ADJ, 0.1~2.5MHz, 3.5~42VIN, SSOP-10"
5290,pwr_switching_buck_hv.SchLib,VREG_TPS54240_SSOP10,"REG, Switching, Buck, 2.5A, ADJ, 0.1~2.5MHz, 3.5~42VIN, SSOP-10"
5291,pwr_switching_buck_hv.SchLib,VREG_TPS54160_VSON10,"REG, Switching, Buck, 1.5A, ADJ, 0.1~2.5MHz, 3.5~60VIN, VSON10"
5292,pwr_switching_buck_hv.SchLib,VREG_TPS54160_MSOP10,"REG, Switching, Buck, 1.5A, ADJ, 0.1~2.5MHz, 3.5~60VIN, MSOP-8"
5293,pwr_switching_buck_hv.SchLib,VREG_LMR23630_WSON12,"REG, Switching, Buck, 3A, ADJ, 0.2~2.2MHz, 4.0~36VIN, WSON12"
5294,pwr_switching_buck_hv.SchLib,VREG_LMR23630AF_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.2~2.2MHz, 4.0~36VIN, SOP8"
5295,pwr_switching_buck_hv.SchLib,VREG_LMR23625_WSON12,"REG, Switching, Buck, 2.5A, ADJ, 2.1MHz, 4.0~36VIN, WSON12"
5296,pwr_switching_buck_hv.SchLib,VREG_LMR23615_WSON12,"REG, Switching, Buck, 1.5A, ADJ, 2.1MHz, 4.0~36VIN, WSON12"
5297,pwr_switching_buck_hv.SchLib,VREG_LM5010A_TSSOP14,"REG, Switching, Buck, 1A, ADJ, 1MHz, 8~75VIN, TSSOP14"
5298,pwr_switching_buck_hv.SchLib,VREG_LM2596T-5_TO220,"REG, Switching, Buck, 3A, 5.0V, 150KHz, TO-220"
5299,pwr_switching_buck_hv.SchLib,VREG_LM2576T-5_TO220,"REG, Switching, Buck, 3A, 5.0V, 50KHz, TO-220"
5300,pwr_switching_buck_hv.SchLib,VREG_AP63201_SOT23-6,"REG, Switching, Buck, 2A, ADJ, 0.5MHz, 3.8~32VIN, SOT23-6"
5301,pwr_switching_buck_hv.SchLib,VREG_AP63200_SOT23-6,"REG, Switching, Buck, 2A, ADJ, 0.5MHz, 3.8~32VIN, SOT23-6"
5302,pwr_switching_buck_hv.SchLib,VREG_R1240B_SOT23-6,"REG, Switching, Buck, 1.2A, ADJ, 0.31MHz, 4.5~30VIN, SOT23-6"
5303,pwr_switching_buck_hv.SchLib,VREG_R1240A_SOT23-6,"REG, Switching, Buck, 1.2A, ADJ, 1.25MHz, 4.5~30VIN, SOT23-6"
5304,pwr_switching_buck_hv.SchLib,VREG_MAX17524_QFN32,"REG, Switching, Buck, Dual 3A, ADJ, 0.1~1.1MHz, 4.5~60VIN, QFN32"
5305,pwr_switching_buck_hv.SchLib,VREG_LMR23630A_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.2~2.2MHz, 4.0~36VIN, SOP8"
5306,pwr_switching_buck_hv.SchLib,VREG_LM5010A_WSON10,"REG, Switching, Buck, 1A, ADJ, 1MHz, 8~75VIN, WSON10"
5307,pwr_switching_buck_hv.SchLib,VREG_LM22670Q_D2PAK,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, TO-263-7"
5308,pwr_switching_buck_hv.SchLib,VREG_TPS54560_SOP8,"REG, Switching, Buck, 5A, ADJ, 0.1~2.5MHz, 4.5~60VIN, HSOP-8"
5309,pwr_switching_buck_hv.SchLib,VREG_TPS54540_SOP8,"REG, Switching, Buck, 5A, ADJ, 0.1~2.5MHz, 4.5~42VIN, HSOP-8"
5310,pwr_switching_buck_hv.SchLib,VREG_TPS54360_SOP8,"REG, Switching, Buck, 3.5A, ADJ, 0.1~2.5MHz, 4.5~60VIN, HSOP-8"
5311,pwr_switching_buck_hv.SchLib,VREG_TPS54340_SOP8,"REG, Switching, Buck, 3.5A, ADJ, 0.1~2.5MHz, 4.5~42VIN, HSOP-8"
5312,pwr_switching_buck_hv.SchLib,VREG_TPS54339_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.6MHz, 4.5~23VIN, SOP-8"
5313,pwr_switching_buck_hv.SchLib,VREG_TPS54332_SOP8,"REG, Switching, Buck, 3.5A, ADJ, 1MHz, 3.5~28Vin, SOP-8"
5314,pwr_switching_buck_hv.SchLib,VREG_LMR23625_SOP8,"REG, Switching, Buck, 2.5A, ADJ, 2.1MHz, 4.0~36VIN, SOP8"
5315,pwr_switching_buck_hv.SchLib,VREG_LMR16010_SOP8,"REG, Switching, Buck, 1A, ADJ, 0.20~2.5MHz, 4.3~60VIN, SOP-8"
5316,pwr_switching_buck_hv.SchLib,VREG_LMR14030_SOP8,"REG, Switching, Buck, 3.5A, ADJ, 0.20~2.5MHz, 4.0~40VIN, SOP8"
5317,pwr_switching_buck_hv.SchLib,VREG_LM22676_D2PAK,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, TO-263"
5318,pwr_switching_buck_hv.SchLib,VREG_LM22673_D2PAK,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, TO-263"
5319,pwr_switching_buck_hv.SchLib,VREG_LM22670_D2PAK,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, TO-263-7"
5320,pwr_switching_buck_hv.SchLib,VREG_LM22670Q_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, HSOP-8"
5321,pwr_switching_buck_hv.SchLib,VREG_HT7463B_SOT23,"REG, Switching, Buck, 0.6A, ADJ, 0.55MHz, 4.5~52VIN, SOT23-6"
5322,pwr_switching_buck_hv.SchLib,VREG_HT7463A_SOT23,"REG, Switching, Buck, 0.6A, ADJ, 1.25MHz, 4.5~52VIN, SOT23-6"
5323,pwr_switching_buck_hv.SchLib,VREG_BD9G341A_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.75MHz, 12~76VIN, SOP8"
5324,pwr_switching_buck_hv.SchLib,VREG_TPS5431_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.5MHz, 5.5~23VIN, SOP-8"
5325,pwr_switching_buck_hv.SchLib,VREG_TPS5430_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.5MHz, 5.5~36VIN, SOP-8"
5326,pwr_switching_buck_hv.SchLib,VREG_MP4559_SON10,"REG, Switching, Buck, 1.5A, ADJ, 2MHz, 3.8~55VIN, SON10"
5327,pwr_switching_buck_hv.SchLib,VREG_MP4462_SON10,"REG, Switching, Buck, 3.5A, ADJ, 4MHz, 3.8~36VIN, SON10"
5328,pwr_switching_buck_hv.SchLib,VREG_MP4458_SON10,"REG, Switching, Buck, 1A, ADJ, 4MHz, 3.8~36VIN, SON10"
5329,pwr_switching_buck_hv.SchLib,VREG_LM2678_TO220,"REG, Switching, Buck, 0.10~5A, ADJ, 0.26MHz, 8~40VIN, TO-220-7"
5330,pwr_switching_buck_hv.SchLib,VREG_LM2678_SON14,"REG, Switching, Buck, 0.10~5A, ADJ, 0.26MHz, 8~40VIN, VSON-14"
5331,pwr_switching_buck_hv.SchLib,VREG_LM2678_D2PAK,"REG, Switching, Buck, 0.10~5A, ADJ, 0.26MHz, 8~40VIN, TO-263-7"
5332,pwr_switching_buck_hv.SchLib,VREG_LM2677_TO220,"REG, Switching, Buck, 0.10~5A, ADJ, 0.28~0.40MHz, 8~40VIN, TO-220-7"
5333,pwr_switching_buck_hv.SchLib,VREG_LM2677_SON14,"REG, Switching, Buck, 0.10~5A, ADJ, 0.28~0.40MHz, 8~40VIN, VSON-14"
5334,pwr_switching_buck_hv.SchLib,VREG_LM2677_D2PAK,"REG, Switching, Buck, 0.10~5A, ADJ, 0.28~0.40MHz, 8~40VIN, TO-263-7"
5335,pwr_switching_buck_hv.SchLib,VREG_LM22676_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, SOP-8"
5336,pwr_switching_buck_hv.SchLib,VREG_LM22675_SOP8,"REG, Switching, Buck, 1A, ADJ, 0.5MHz, 4.5~42VIN, HSOP-8"
5337,pwr_switching_buck_hv.SchLib,VREG_LM22673_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, SOP-8"
5338,pwr_switching_buck_hv.SchLib,VREG_LM22670_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.40~0.60MHz, 4.5~42VIN, HSOP-8"
5339,pwr_switching_buck_hv.SchLib,VREG_L6983N_QFN16,"REG, Switching, Buck, 3A, ADJ, 0.2~2.2MHz, 3.5~38VIN, QFN16"
5340,pwr_switching_buck_hv.SchLib,VREG_L6983C_QFN16,"REG, Switching, Buck, 3A, ADJ, 0.2~2.2MHz, 3.5~38VIN, QFN16"
5341,pwr_switching_buck_hv.SchLib,VREG_L5973AD_SOP8,"REG, Switching, Buck, 2A, ADJ, 0.5MHz, 4~36VIN, SOP8"
5342,pwr_switching_buck_hv.SchLib,VREG_BD9E302_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.55MHz, 7.0~28VIN, SOP8"
5343,pwr_switching_buck_hv.SchLib,VREG_BD93291_SOP8,"REG, Switching, Buck, Dual 2.5A/1.5A, ADJ, 0.3~0.6MHz, 8~26VIN, SOP8"
5344,pwr_switching_buck_hv.SchLib,VREG_BD90640_SOP8,"REG, Switching, Buck, 4A, ADJ, 0.6MHz, 3.5~36VIN, SOP8"
5345,pwr_switching_buck_hv.SchLib,VREG_BD90640_HRP7,"REG, Switching, Buck, 4A, ADJ, 0.6MHz, 3.5~36VIN, HRP7"
5346,pwr_switching_buck_hv.SchLib,VREG_BD90620_SOP8,"REG, Switching, Buck, 2.5A, ADJ, 0.6MHz, 3.5~36VIN, SOP8"
5347,pwr_switching_buck_hv.SchLib,VREG_BD90620_HRP7,"REG, Switching, Buck, 2.5A, ADJ, 0.6MHz, 3.5~36VIN, SOP8"
5348,pwr_switching_buck_hv.SchLib,VREG_BD90610_SOP8,"REG, Switching, Buck, 1.25A, ADJ, 0.6MHz, 3.5~36VIN, SOP8"
5349,pwr_switching_buck_hv.SchLib,VREG_AOZ1212_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.37MHz, 4.5~27VIN, SOP8"
5350,pwr_switching_buck_hv.SchLib,VREG_AOZ1212_DFN8,"REG, Switching, Buck, 3A, ADJ, 0.37MHz, 4.5~27VIN, DFN8"
5351,pwr_switching_buck_hv.SchLib,VREG_AOZ1210_SOP8,"REG, Switching, Buck, 2A, ADJ, 0.37MHz, 4.5~27VIN, SOP8"
5352,pwr_switching_buck_hv.SchLib,VREG_AOZ1084_DFN8,"REG, Switching, Buck LED driv, 1.2A, ADJ, 0.45MHz, 4.5~36VIN, DFN8"
5353,pwr_switching_buck_hv.SchLib,VREG_XL4201_SOP8,"REG, Switching, Buck, 3A, ADJ, 0.15MHz, 8~40VIN, SOP-8"
5354,pwr_switching_buck_hv.SchLib,VREG_MP4559_SOP8,"REG, Switching, Buck, 1.5A, ADJ, 2MHz, 3.8~55VIN, SOP8"
5355,pwr_switching_buck_hv.SchLib,VREG_MP4462_SOP8,"REG, Switching, Buck, 3.5A, ADJ, 4MHz, 3.8~36VIN, SOP8"
5356,pwr_switching_buck_hv.SchLib,VREG_MP2452_SON8,"REG, Switching, Buck, 1A, ADJ, 1MHz, 3.3~36VIN, SON8"
5357,pwr_switching_buck_hv.SchLib,VREG_L7985_SON10,"REG, Switching, Buck, 2A, ADJ, 0.25~1MHz, 4.5~28VIN, SON10"
5358,pwr_switching_buck_hv.SchLib,VREG_L5973D_SOP8,"REG, Switching, Buck, 2.5A, ADJ, 0.25MHz, 4~36VIN, SOP8"
5359,pwr_switching_buck_hv.SchLib,VREG_HT7465_SOP8,"REG, Switching, Buck, 2A, ADJ, 0.38MHz, 4.75~24VIN, SOP-A8"
5360,pwr_switching_buck_hv.SchLib,VREG_FR9886_SOP8,"REG, Switching, Buck, 2.5A, ADJ, 0.34MHz, 4.5~23VIN, SOP8"
5361,pwr_switching_buck_hv.SchLib,VREG_L7985_SOP8,"REG, Switching, Buck, 2A, ADJ, 0.25~1MHz, 4.5~28VIN, SOP8"
5362,pwr_switching_buck_hv.SchLib,VREG_L7980_SOP8,"REG, Switching, Buck, 2A, ADJ, 0.25~1MHz, 4.5~28VIN, SOP8"
5363,pwr_switching_buck_hv.SchLib,VREG_L7980_SON8,"REG, Switching, Buck, 2A, ADJ, 0.25~1MHz, 4.5~28VIN, SON8"
5364,pwr_switching_buck_lowEMI.SchLib,VREG_TPS62912_QFN10,"REG, Switching, Buck, 3~17Vin, 2A, QFN-10"
5365,pwr_switching_buck_lowEMI.SchLib,VREG_TPS62933F_SOT583,"REG, Switching, Buck, 3.8~30Vin, 3A, SOT-583, FCCM"
5366,pwr_switching_buck_lowEMI.SchLib,VREG_TPS62932_SOT583,"REG, Switching, Buck, 3.8~30Vin, 2A, SOT-583"
5367,pwr_switching_buck_lowEMI.SchLib,VREG_TPS62933_SOT583,"REG, Switching, Buck, 3.8~30Vin, 3A, SOT-583"
5368,pwr_switching_buck_lowEMI.SchLib,VREG_LT8609_DFN10,"REG, Switching, Buck, 3~42Vin, 3A, DFN-10"
5369,pwr_switching_buck_lowEMI.SchLib,VREG_LT8609_MSOP10,"REG, Switching, Buck, 3~42Vin, 3A, MSOP-10"
5370,pwr_switching_buck_lowEMI.SchLib,VREG_TPS62913_QFN10,"REG, Switching, Buck, 3~17Vin, 3A, QFN-10"
5371,pwr_switching_buck_lowEMI.SchLib,VREG_LMR14030_SON10,"REG, Switching, Buck, 4~40Vin, 3.5A, WSON-8"
5372,pwr_switching_buck_lowEMI.SchLib,VREG_LMR14050_SON10,"REG, Switching, Buck, 4~40Vin, 5A, WSON-8"
5373,pwr_switching_buck_lowEMI.SchLib,VREG_LMR14050_SOP8,"REG, Switching, Buck, 4~40Vin, 5A, HSOIC-8"
5374,pwr_switching_buck_lowEMI.SchLib,VREG_LMR14030_SOP8,"REG, Switching, Buck, 4~40Vin, 3.5A, HSOIC-8"
5375,pwr_switching_buck_lowEMI.SchLib,VREG_LMQ66430MC3_QFN15,"REG, Switching, Buck, 3.6~36Vin, 3A, RXB-15"
5376,pwr_switching_buck_lowEMI.SchLib,VREG_LMQ66430R5_QFN15,"REG, Switching, Buck, 3.6~36Vin, 3A, RXB-15"
5377,pwr_switching_buck_lowEMI.SchLib,VREG_LMS3635MQRNL_QFN22,"REG, Switching, Buck, 3.9~36Vin, 3.5A, RNL-22"
5378,pwr_switching_ctrl.SchLib,SWC_UCC38084_TSSOP8,"PWM Controller, Switching, Push-Pull, 15VDD, 1A/0.5A"
5379,pwr_switching_ctrl.SchLib,SWC_UCC2895_TSSOP20,"PWM Controller, Switching, Phase-Shift, TSSOP-20"
5380,pwr_switching_ctrl.SchLib,SWC_UCC28084_TSSOP8,"PWM Controller, Switching, Push-Pull, 15VDD, 1A/0.5A"
5381,pwr_switching_ctrl.SchLib,SWC_UCC38084_SOP8,"PWM Controller, Switching, Push-Pull, 15VDD, 1A/0.5A"
5382,pwr_switching_ctrl.SchLib,SWC_UCC38084_DIP8,"PWM Controller, Switching, Push-Pull, 15VDD, 1A/0.5A"
5383,pwr_switching_ctrl.SchLib,SWC_UCC2895_SOP20,"PWM Controller, Switching, Phase-Shift, SOP-20"
5384,pwr_switching_ctrl.SchLib,SWC_UCC2895_DIP20,"PWM Controller, Switching, Phase-Shift, DIP20"
5385,pwr_switching_ctrl.SchLib,SWC_UCC28084_SOP8,"PWM Controller, Switching, Push-Pull, 15VDD, 1A/0.5A"
5386,pwr_switching_ctrl.SchLib,SWC_UCC28084_DIP8,"PWM Controller, Switching, Push-Pull, 15VDD, 1A/0.5A"
5387,pwr_switching_ctrl.SchLib,SWC_UC3843BN_DIP8,"PWM Controller, Switching, 8.4~28V Vin"
5388,pwr_switching_ctrl.SchLib,SWC_UC3843BD_SOP8,"PWM Controller, Switching, 8.4~28V Vin"
5389,pwr_switching_ctrl.SchLib,SWC_LM5046_SSOP28,"PWM Controller, Switching, Phase-Shifted Full-Bridge"
5390,pwr_switching_ctrl.SchLib,SWC_LM5026_SSOP16,"PWM Controller, Switching, Active Clamp, SSOP16"
5391,pwr_switching_ctrl.SchLib,SWC_LM5025_WSON16,"PWM Controller, Switching, Active Clamp, WSON"
5392,pwr_switching_ctrl.SchLib,SWC_LM5025_SSOP16,"PWM Controller, Switching, Active Clamp, SSOP16"
5393,pwr_switching_ctrl.SchLib,SWC_LM5020_WSON10,"PWM Controller, Switching, Boost, 13-100V Vin, 1A ,WSON"
5394,pwr_switching_ctrl.SchLib,SWC_LM5020_SSOP10,"PWM Controller, Switching, Boost, 13-100V Vin, 1A ,SSOP"
5395,pwr_switching_ctrl.SchLib,SWC_UC3845D_SOP8,"PWM Controller, Switching, 8.4~28V Vin"
5396,pwr_switching_ctrl.SchLib,UC3844AD8,Integrated Circuit
5397,pwr_switching_flyback.SchLib,VREG_UCC28700_SOT23,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5398,pwr_switching_flyback.SchLib,VREG_VIPER22A_SOP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5399,pwr_switching_flyback.SchLib,VREG_VIPER22A_DIP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5400,pwr_switching_flyback.SchLib,VREG_VIPER12A_SOP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5401,pwr_switching_flyback.SchLib,VREG_VIPER12A_DIP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5402,pwr_switching_flyback.SchLib,VREG_TOP268E_eSIP7,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5403,pwr_switching_flyback.SchLib,VREG_OB2550Q_SOT23,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5404,pwr_switching_flyback.SchLib,VREG_OB2510R_SOT23,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5405,pwr_switching_flyback.SchLib,VREG_OB2263N_SOT23,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5406,pwr_switching_flyback.SchLib,VREG_HT7A6322_SOP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5407,pwr_switching_flyback.SchLib,VREG_HT7A6322_DIP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5408,pwr_switching_flyback.SchLib,VREG_OB2540_SOT23,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5409,pwr_switching_flyback.SchLib,VREG_OB25136_SOP8,"REG, Switching, FlyBack, Low Power, Offline, Primary"
5410,pwr_switching_flyback_noOpto.SchLib,LT8304_SOP8,"REG, Switching, FlyBack, No-Opto, 3~100Vin, 2A"
5411,pwr_switching_flyback_noOpto.SchLib,LT8302_SOP8,"REG, Switching, FlyBack, No-Opto, 2.8~42Vin, 3.6A"
5412,pwr_switching_flyback_noOpto.SchLib,LT8301_SOT23,"REG, Switching, FlyBack, No-Opto, 2.7~42Vin, 1.2A"
5413,pwr_switching_flyback_noOpto.SchLib,LT8303_SOT23,"REG, Switching, FlyBack, No-Opto, 5.5~100Vin, 0.45A"
5414,pwr_switching_inverting.SchLib,VREG_TPS63700_SON10,"REG, Switching, Inverting, 0.36A, ADJ, 1.4MHz, SON-10"
5415,pwr_switching_inverting.SchLib,VREG_TPS6735_SOP8,"REG, Switching, Inverting, 0.2A, FIXED-5V, 160KHz, SOP-8"
5416,pwr_switching_led_driver.SchLib,VREG_TPS61500_TSSOP14,"REG, Switching, LED driver, Boost, up to 24W"
5417,pwr_switching_led_driver.SchLib,VREG_TPS61165_SOT23,"REG, Switching, LED driver, Boost"
5418,pwr_switching_led_driver.SchLib,VREG_BP9833A_SOP8,"REG, Switching, LED driver, Buck, offline"
5419,pwr_switching_misc.SchLib,VREG_MC34063,"REG, Switching, Buck/Boost/Inv, 1.5A, ADJ, 100KHz,3~40VIN, SO-8"
5420,pwr_switching_misc.SchLib,VREG_MC33063,"REG, Switching, Buck/Boost/Inv, 1.5A, ADJ, 100KHz,3~40VIN, SO-8"
5421,pwr_switching_module.SchLib,VREG_TPS8268180_BGA9,"DC2DC Switching MODULE, Buck, 1.6A, Fixed, 2.5MHz, integrated Inductor"
5422,pwr_switching_module.SchLib,VREG_LMZ12002_D2PAK7,"DC2DC Switching MODULE, Buck, 2A, ADJ, 1MHz, DPAK-7"
5423,pwr_switching_module.SchLib,VREG_LMZ31710_QFN40,"DC2DC Switching MODULE, Buck, 10A, ADJ, 1.2MHz, 3~17VIN, QFN40"
5424,pwr_switching_module.SchLib,VREG_LMZ31530_QFN72,"DC2DC Switching MODULE, Buck, 30A, ADJ, 0.3~0.85MHz, 3~14.5VIN, RLG-72, integrated Inductor"
5425,pwr_switching_module.SchLib,VREG_LMZ31520_QFN72,"DC2DC Switching MODULE, Buck, 20A, ADJ, 0.3~0.85MHz, 3~14.5VIN, RLG-72, integrated Inductor"
5426,pwr_switching_module.SchLib,VREG_LMZ23610_TZA11,"DC2DC Switching MODULE, Buck, 10A, ADJ, 0.6MHz, 6~36VIN, TZA11, integrated Inductor"
5427,pwr_switching_module.SchLib,VREG_LMZ13610_TZA11,"DC2DC Switching MODULE, Buck, 10A, ADJ, 0.35MHz, 6~36VIN, TZA11, integrated Inductor"
5428,pwr_switching_module.SchLib,VREG_TPS82085_SON8,"DC2DC Switching MODULE, Buck, 3A, ADJ, 2.5MHz, integrated Inductor"
5429,pwr_switching_module.SchLib,LTM4644-1_BGA77,"DC2DC Switching MODULE, QUAD, 4A"
5430,pwr_switching_module.SchLib,PTH08T231W_THD,"DC2DC Switching MODULE, 6A, Ceramic Cap, SMD"
5431,pwr_switching_module.SchLib,PTH08T231W_SMD,"DC2DC Switching MODULE, 6A, Ceramic Cap, SMD"
5432,pwr_switching_module.SchLib,PTH08T230W_THD,"DC2DC Switching MODULE, 6A, SMD"
5433,pwr_switching_module.SchLib,PTH08T230W_SMD,"DC2DC Switching MODULE, 6A, SMD"
5434,pwr_switching_module.SchLib,PTH08T221W_THD,"DC2DC Switching MODULE, 16A, Ceramic Cap, THD"
5435,pwr_switching_module.SchLib,PTH08T221W_SMD,"DC2DC Switching MODULE, 16A, Ceramic Cap, SMD"
5436,pwr_switching_module.SchLib,PTH08T220W_THD,"DC2DC Switching MODULE, 16A, THD"
5437,pwr_switching_module.SchLib,PTH08T220W_SMD,"DC2DC Switching MODULE, 16A, SMD"
5438,pwr_switching_module.SchLib,LTM8026M_LGA81,"DC2DC Switching MODULE, 5A"
5439,pwr_switching_module.SchLib,LTM8026M_BGA81,"DC2DC Switching MODULE, 5A"
5440,pwr_switching_module.SchLib,LTM4650_BGA144,"DC2DC Switching MODULE, Dual 25A"
5441,pwr_switching_module.SchLib,LTM4644M_BGA77,"DC2DC Switching MODULE, QUAD, 4A"
5442,pwr_switching_module.SchLib,LTM4633_BGA144,"DC2DC Switching MODULE, Triple 10A"
5443,pwr_switching_module.SchLib,PTN78020W_THD,"DC2DC Switching MODULE, 6A, THD"
5444,pwr_switching_module.SchLib,PTN78020W_SMD,"DC2DC Switching MODULE, 6A, SMD"
5445,pwr_switching_module.SchLib,PTN78020H_THD,"DC2DC Switching MODULE, 6A, THD"
5446,pwr_switching_module.SchLib,PTN78020H_SMD,"DC2DC Switching MODULE, 6A, SMD"
5447,pwr_switching_module.SchLib,PTH08000W_THD,"DC2DC Switching MODULE, 2.2A, SMD"
5448,pwr_switching_module.SchLib,PTH08000W_SMD,"DC2DC Switching MODULE, 2.2A, SMD"
5449,pwr_switching_module.SchLib,LTM8026_LGA81,"DC2DC Switching MODULE, 5A"
5450,pwr_switching_module.SchLib,LTM8026_BGA81,"DC2DC Switching MODULE, 5A"
5451,pwr_switching_module.SchLib,LTM4642_BGA56,"DC2DC Switching MODULE, DUAL, 4A"
5452,pwr_switching_module.SchLib,LTM4644_BGA77,"DC2DC Switching MODULE, QUAD, 4A"
5453,pwr_switching_module.SchLib,LTM4632_BGA25,"DC2DC Switching MODULE, dual 3A"
5454,pwr_switching_module.SchLib,LTM4623_BGA25,"DC2DC Switching MODULE, 3A"
5455,pwr_switching_module.SchLib,LTM4622_BGA25,"DC2DC Switching MODULE, Dual, 2.5A"
5456,pwr_switching_module.SchLib,PTD08D210WAC,"DC2DC Switching MODULE, Dual, 10A, Digital"
5457,pwr_sw_syncRect_ctrl.SchLib,NCP43080D_SOP8,"syncRect ctrl,"
5458,pwr_sw_syncRect_ctrl.SchLib,UCC24612_SOT23,"syncRect ctrl,"
5459,relay.SchLib,RELAY_DPDT_8_2010_G5V-2-DC12,"Relay, DPDT, 8P, 20.5X10.2mm, G5V-2 125VAC/0.5A"
5460,relay.SchLib,RELAY_DPDT_8_1006NS_G6K-2F-Y,"Relay, DPDT, 8P, 10X6mm, G6K 30VDC/2A SMD"
5461,relay.SchLib,RELAY_DPDT_8_1006NS_B4SA012Z,"Relay, DPDT, 8P, 10X6mm, G6K 30VDC/2A SMD"
5462,relay.SchLib,RELAY_SPDT_6_1207_G5V-1-DC5,"Relay, SPDT, 5P, 12.5X7.5mm, G5V-1 125VAC/0.5A"
5463,relay.SchLib,RELAY_DPDT_8_2010_G5V-2-DC5,"Relay, DPDT, 8P, 20.5X10.2mm, G5V-2 125VAC/0.5A"
5464,relay.SchLib,RELAY_DPDT_8_1006N_G6K-2P-Y,"Relay, DPDT, 8P, 10X6mm, G6K-2P-Y 30VDC/1A"
5465,relay.SchLib,RELAY_DPDT_8_1006ES_G6K-2F,"Relay, DPDT, LATCHING, 8P, 10X6mm, G6K 30VDC/1A"
5466,relay.SchLib,RELAY_SPDT_5_2216_HJR-3FF,"Relay, SPDT, 5P, 19X15mm, 240VAC/7A"
5467,relay.SchLib,RELAY_DPDT_8_1507S_V23079,"Relay, DPDT, 8P, 15X7mm, P2 250VAC/2A SMD"
5468,relay.SchLib,RELAY_DPDT_8_1006E_G6K-2P,"Relay, DPDT, 8P, 10X6mm, G6K-2P-Y 30VDC/1A"
5469,relay.SchLib,RELAY_DPDT_10_1409S_TQ2SS,"Relay, SPDT, 10P, 14X9mm, TQ2SS 220VAC/2A"
5470,relay.SchLib,RELAY_DPDT_10_1409S_TQ2SA,"Relay, SPDT, 10P, 14X9mm, TQ2SA 220VAC/2A"
5471,relay.SchLib,RELAY_DPDT_8_2010_V23105,"Relay, DPDT, 8P, 20.5X10.2mm, V23105 250VAC/3A"
5472,relay.SchLib,RELAY_DPDT_8_1507_V23079,"Relay, DPDT, 8P, 15X7mm, P2 30VDC/2A"
5473,relay.SchLib,RELAY_SPST_5_2216_G5LE,"Relay, SPDT, 5P, 22X16mm, 120V/10A"
